ZIP_CODE,CITY,STATE,LAT,LONG
20904,SILVER SPRING,MD,39.0668,-76.9969
20905,SILVER SPRING,MD,39.1148,-77.0059
20906,SILVER SPRING,MD,39.084,-77.0613
20907,SILVER SPRING,MD,38.9907,-77.0261
20908,SILVER SPRING,MD,38.9907,-77.0261
20910,SILVER SPRING,MD,38.9982,-77.0338
20911,SILVER SPRING,MD,38.9907,-77.0261
20912,TAKOMA PARK,MD,38.9832,-77.0007
20913,TAKOMA PARK,MD,38.9779,-77.0075
20914,SILVER SPRING,MD,38.9907,-77.0261
20915,SILVER SPRING,MD,38.9907,-77.0261
20916,SILVER SPRING,MD,38.9907,-77.0261
20918,SILVER SPRING,MD,38.9907,-77.0261
20993,SILVER SPRING,MD,39.0336,-76.9861
20997,SILVER SPRING,MD,38.9907,-77.0261
21001,ABERDEEN,MD,39.5109,-76.1805
21005,ABERDEEN PROVING GROUND,MD,39.4771,-76.1208
21009,ABINGDON,MD,39.4744,-76.2997
21010,GUNPOWDER,MD,39.3982,-76.2743
21012,ARNOLD,MD,39.0476,-76.4941
21013,BALDWIN,MD,39.5194,-76.4927
21014,BEL AIR,MD,39.5394,-76.3564
21015,BEL AIR,MD,39.5303,-76.3153
21017,BELCAMP,MD,39.4756,-76.242
21018,BENSON,MD,39.5093,-76.3851
21020,BORING,MD,39.5213,-76.8047
21022,BROOKLANDVILLE,MD,39.3979,-76.6717
21023,BUTLER,MD,39.533,-76.7432
21027,CHASE,MD,39.3634,-76.3711
21028,CHURCHVILLE,MD,39.5648,-76.249
21029,CLARKSVILLE,MD,39.2125,-76.9515
21030,COCKEYSVILLE,MD,39.4919,-76.6677
21031,HUNT VALLEY,MD,39.4805,-76.6553
21032,CROWNSVILLE,MD,39.0489,-76.5935
21034,DARLINGTON,MD,39.654,-76.2278
21035,DAVIDSONVILLE,MD,38.9374,-76.6375
21036,DAYTON,MD,39.2339,-76.9968
21037,EDGEWATER,MD,38.9149,-76.5424
21040,EDGEWOOD,MD,39.4277,-76.3055
21041,ELLICOTT CITY,MD,39.2364,-76.9419
21042,ELLICOTT CITY,MD,39.2726,-76.8614
21043,ELLICOTT CITY,MD,39.2548,-76.8001
21044,COLUMBIA,MD,39.2141,-76.8788
21045,COLUMBIA,MD,39.2051,-76.8322
21046,COLUMBIA,MD,39.1702,-76.8538
21047,FALLSTON,MD,39.527,-76.4328
21048,FINKSBURG,MD,39.4991,-76.9101
21050,FOREST HILL,MD,39.5755,-76.4008
21051,FORK,MD,39.4731,-76.4484
21052,FORT HOWARD,MD,39.207,-76.4456
21053,FREELAND,MD,39.694,-76.7223
21054,GAMBRILLS,MD,39.0407,-76.6819
21056,GIBSON ISLAND,MD,39.0751,-76.4324
21057,GLEN ARM,MD,39.4575,-76.5153
21060,GLEN BURNIE,MD,39.1702,-76.5798
21061,GLEN BURNIE,MD,39.1618,-76.6297
21062,GLEN BURNIE,MD,38.9742,-76.5949
21065,HUNT VALLEY,MD,39.4883,-76.6538
21071,GLYNDON,MD,39.477,-76.815
21074,HAMPSTEAD,MD,39.6146,-76.8644
21075,ELKRIDGE,MD,39.2058,-76.7531
21076,HANOVER,MD,39.1551,-76.7215
21077,HARMANS,MD,39.1561,-76.6977
21078,HAVRE DE GRACE,MD,39.5523,-76.1171
21082,HYDES,MD,39.474,-76.4695
21084,JARRETTSVILLE,MD,39.6162,-76.4684
21085,JOPPA,MD,39.4242,-76.3541
21087,KINGSVILLE,MD,39.4558,-76.4147
21088,LINEBORO,MD,39.7187,-76.8439
21090,LINTHICUM HEIGHTS,MD,39.2092,-76.6681
21092,LONG GREEN,MD,39.4729,-76.523
21093,LUTHERVILLE TIMONIUM,MD,39.4332,-76.6546
21094,LUTHERVILLE TIMONIUM,MD,39.439,-76.5921
21102,MANCHESTER,MD,39.6747,-76.8941
21104,MARRIOTTSVILLE,MD,39.3342,-76.9132
21105,MARYLAND LINE,MD,39.7114,-76.6595
21106,MAYO,MD,38.8876,-76.5119
21108,MILLERSVILLE,MD,39.1041,-76.619
21111,MONKTON,MD,39.5662,-76.5979
21113,ODENTON,MD,39.0762,-76.6996
21114,CROFTON,MD,39.0112,-76.6802
21117,OWINGS MILLS,MD,39.4269,-76.7769
21120,PARKTON,MD,39.6422,-76.6737
21122,PASADENA,MD,39.1206,-76.495
21123,PASADENA,MD,38.9742,-76.5949
21128,PERRY HALL,MD,39.401,-76.451
21130,PERRYMAN,MD,39.4716,-76.2117
21131,PHOENIX,MD,39.4833,-76.5776
21132,PYLESVILLE,MD,39.6959,-76.4113
21133,RANDALLSTOWN,MD,39.3746,-76.8002
21136,REISTERSTOWN,MD,39.46,-76.8135
21139,RIDERWOOD,MD,39.4093,-76.6486
21140,RIVA,MD,38.9504,-76.5854
21144,SEVERN,MD,39.1275,-76.698
21146,SEVERNA PARK,MD,39.0811,-76.5577
21150,SIMPSONVILLE,MD,39.2364,-76.9419
21152,SPARKS GLENCOE,MD,39.5483,-76.6819
21153,STEVENSON,MD,39.4104,-76.713
21154,STREET,MD,39.6574,-76.3713
21155,UPPERCO,MD,39.5676,-76.7972
21156,UPPER FALLS,MD,39.4372,-76.3966
21157,WESTMINSTER,MD,39.5642,-76.9807
21158,WESTMINSTER,MD,39.607,-77.0294
21160,WHITEFORD,MD,39.7077,-76.316
21161,WHITE HALL,MD,39.6618,-76.5666
21162,WHITE MARSH,MD,39.3923,-76.4132
21163,WOODSTOCK,MD,39.3498,-76.8456
21201,BALTIMORE,MD,39.2946,-76.6252
21202,BALTIMORE,MD,39.2998,-76.6075
21203,BALTIMORE,MD,39.2847,-76.6205
21204,TOWSON,MD,39.4072,-76.6038
21205,BALTIMORE,MD,39.3009,-76.5799
21206,BALTIMORE,MD,39.3365,-76.5411
21207,GWYNN OAK,MD,39.3296,-76.7341
21208,PIKESVILLE,MD,39.3764,-76.729
21209,BALTIMORE,MD,39.3716,-76.6744
21210,BALTIMORE,MD,39.3507,-76.6321
21211,BALTIMORE,MD,39.3316,-76.6336
21212,BALTIMORE,MD,39.3626,-76.61
21213,BALTIMORE,MD,39.3127,-76.581
21214,BALTIMORE,MD,39.3521,-76.5644
21215,BALTIMORE,MD,39.3446,-76.6794
21216,BALTIMORE,MD,39.3093,-76.6699
21217,BALTIMORE,MD,39.3064,-76.6393
21218,BALTIMORE,MD,39.3265,-76.6048
21219,SPARROWS POINT,MD,39.2296,-76.4455
21220,MIDDLE RIVER,MD,39.3401,-76.4153
21221,ESSEX,MD,39.3086,-76.4533
21222,DUNDALK,MD,39.2655,-76.4935
21223,BALTIMORE,MD,39.287,-76.6476
21224,BALTIMORE,MD,39.2876,-76.5568
21225,BROOKLYN,MD,39.2259,-76.6153
21226,CURTIS BAY,MD,39.2109,-76.5597
21227,HALETHORPE,MD,39.2309,-76.6969
21228,CATONSVILLE,MD,39.2782,-76.7401
21229,BALTIMORE,MD,39.2856,-76.6899
21230,BALTIMORE,MD,39.2645,-76.6224
21231,BALTIMORE,MD,39.2892,-76.59
21233,BALTIMORE,MD,39.2847,-76.6205
21234,PARKVILLE,MD,39.3876,-76.5418
21235,BALTIMORE,MD,39.2847,-76.6205
21236,NOTTINGHAM,MD,39.3914,-76.4871
21237,ROSEDALE,MD,39.3361,-76.5014
21239,BALTIMORE,MD,39.361,-76.5891
21240,BALTIMORE,MD,39.1753,-76.6732
21241,BALTIMORE,MD,39.2847,-76.6205
21244,WINDSOR MILL,MD,39.3331,-76.7849
21250,BALTIMORE,MD,39.2582,-76.7131
21251,BALTIMORE,MD,39.439,-76.5921
21252,TOWSON,MD,39.4015,-76.6019
21263,BALTIMORE,MD,39.2847,-76.6205
21264,BALTIMORE,MD,39.2847,-76.6205
21270,BALTIMORE,MD,39.2847,-76.6205
21273,BALTIMORE,MD,39.2847,-76.6205
21275,BALTIMORE,MD,39.2847,-76.6205
21278,BALTIMORE,MD,39.2847,-76.6205
21279,BALTIMORE,MD,39.2847,-76.6205
21280,BALTIMORE,MD,39.2847,-76.6205
21281,BALTIMORE,MD,39.2847,-76.6205
21282,PIKESVILLE,MD,39.3743,-76.7225
21284,TOWSON,MD,39.4015,-76.6019
21285,TOWSON,MD,39.4015,-76.6019
21286,TOWSON,MD,39.4143,-76.5761
21287,BALTIMORE,MD,39.2975,-76.5927
21288,BALTIMORE,MD,39.2847,-76.6205
21289,BALTIMORE,MD,39.2847,-76.6205
21290,BALTIMORE,MD,39.2933,-76.6238
21297,BALTIMORE,MD,39.2847,-76.6205
21298,BALTIMORE,MD,39.2847,-76.6205
21401,ANNAPOLIS,MD,38.9898,-76.5501
21402,ANNAPOLIS,MD,38.9871,-76.4715
21403,ANNAPOLIS,MD,38.9524,-76.491
21404,ANNAPOLIS,MD,38.9784,-76.4922
21405,ANNAPOLIS,MD,39.0305,-76.5515
21409,ANNAPOLIS,MD,39.0416,-76.4377
21411,ANNAPOLIS,MD,38.9742,-76.5949
21412,ANNAPOLIS,MD,38.9742,-76.5949
21501,CUMBERLAND,MD,39.6529,-78.7625
21502,CUMBERLAND,MD,39.5992,-78.8444
21503,CUMBERLAND,MD,39.6529,-78.7625
21504,CUMBERLAND,MD,39.5807,-78.6906
21505,CUMBERLAND,MD,39.594,-78.8434
21520,ACCIDENT,MD,39.6355,-79.3085
21521,BARTON,MD,39.5331,-79.0281
21522,BITTINGER,MD,39.6023,-79.2234
21523,BLOOMINGTON,MD,39.4861,-79.083
21524,CORRIGANVILLE,MD,39.6967,-78.8031
21528,ECKHART MINES,MD,39.6528,-78.9014
21529,ELLERSLIE,MD,39.7083,-78.7774
21530,FLINTSTONE,MD,39.6993,-78.5739
21531,FRIENDSVILLE,MD,39.6665,-79.4219
21532,FROSTBURG,MD,39.6494,-78.9306
21536,GRANTSVILLE,MD,39.6551,-79.1241
21538,KITZMILLER,MD,39.4169,-79.2222
21539,LONACONING,MD,39.5757,-78.9915
21540,LUKE,MD,39.4774,-79.0594
21541,MC HENRY,MD,39.5656,-79.3823
21542,MIDLAND,MD,39.5901,-78.9497
21543,MIDLOTHIAN,MD,39.6339,-78.9604
21545,MOUNT SAVAGE,MD,39.6991,-78.8739
21550,OAKLAND,MD,39.4339,-79.3167
21555,OLDTOWN,MD,39.5846,-78.6044
21556,PINTO,MD,39.5725,-78.844
21557,RAWLINGS,MD,39.5214,-78.9062
21560,SPRING GAP,MD,39.5654,-78.7164
21561,SWANTON,MD,39.4764,-79.2402
21562,WESTERNPORT,MD,39.4905,-79.014
21601,EASTON,MD,38.7768,-76.0758
21607,BARCLAY,MD,39.1299,-75.8601
21609,BETHLEHEM,MD,38.7406,-75.9587
21610,BETTERTON,MD,39.3655,-76.0639
21612,BOZMAN,MD,38.7515,-76.2764
21613,CAMBRIDGE,MD,38.5643,-76.0874
21617,CENTREVILLE,MD,39.0564,-76.045
21619,CHESTER,MD,38.9583,-76.2842
21620,CHESTERTOWN,MD,39.2125,-76.0802
21622,CHURCH CREEK,MD,38.4278,-76.1696
21623,CHURCH HILL,MD,39.146,-75.988
21624,CLAIBORNE,MD,38.8368,-76.2714
21625,CORDOVA,MD,38.8704,-76.0029
21626,CRAPO,MD,38.3295,-76.1142
21627,CROCHERON,MD,38.2426,-76.0531
21628,CRUMPTON,MD,39.233,-75.9195
21629,DENTON,MD,38.8595,-75.8357
21631,EAST NEW MARKET,MD,38.5921,-75.9568
21632,FEDERALSBURG,MD,38.7147,-75.7754
21634,FISHING CREEK,MD,38.3223,-76.2244
21635,GALENA,MD,39.3374,-75.8717
21636,GOLDSBORO,MD,39.023,-75.7926
21638,GRASONVILLE,MD,38.9456,-76.1997
21639,GREENSBORO,MD,38.9616,-75.8059
21640,HENDERSON,MD,39.0672,-75.7948
21641,HILLSBORO,MD,38.9206,-75.9388
21643,HURLOCK,MD,38.6438,-75.863
21644,INGLESIDE,MD,39.1182,-75.8769
21645,KENNEDYVILLE,MD,39.2978,-75.9818
21647,MCDANIEL,MD,38.8192,-76.2806
21648,MADISON,MD,38.4782,-76.2412
21649,MARYDEL,MD,39.1082,-75.7622
21650,MASSEY,MD,39.3126,-75.8215
21651,MILLINGTON,MD,39.2743,-75.8951
21652,NEAVITT,MD,38.7246,-76.2824
21653,NEWCOMB,MD,38.7518,-76.178
21654,OXFORD,MD,38.6864,-76.1538
21655,PRESTON,MD,38.7465,-75.9163
21656,PRICE,MD,39.0346,-76.0921
21657,QUEEN ANNE,MD,38.9456,-75.9777
21658,QUEENSTOWN,MD,39.0025,-76.1424
21659,RHODESDALE,MD,38.603,-75.7749
21660,RIDGELY,MD,38.9568,-75.8848
21661,ROCK HALL,MD,39.1344,-76.2305
21662,ROYAL OAK,MD,38.714,-76.2097
21663,SAINT MICHAELS,MD,38.783,-76.2215
21664,SECRETARY,MD,38.6093,-75.9474
21665,SHERWOOD,MD,38.7374,-76.3278
21666,STEVENSVILLE,MD,38.9394,-76.3371
21667,STILL POND,MD,39.3293,-76.0455
21668,SUDLERSVILLE,MD,39.1823,-75.85
21669,TAYLORS ISLAND,MD,38.4631,-76.2964
21670,TEMPLEVILLE,MD,39.1362,-75.766
21671,TILGHMAN,MD,38.7063,-76.3377
21672,TODDVILLE,MD,38.2726,-76.0596
21673,TRAPPE,MD,38.6647,-76.0507
21675,WINGATE,MD,38.2899,-76.0863
21676,WITTMAN,MD,38.7846,-76.3001
21677,WOOLFORD,MD,38.4997,-76.2025
21678,WORTON,MD,39.2963,-76.1008
21679,WYE MILLS,MD,38.9281,-76.0814
21690,CHESTERTOWN,MD,39.0346,-76.0921
21701,FREDERICK,MD,39.4461,-77.335
21702,FREDERICK,MD,39.4926,-77.4612
21703,FREDERICK,MD,39.3647,-77.4636
21704,FREDERICK,MD,39.3455,-77.3832
21705,FREDERICK,MD,39.47,-77.3921
21709,FREDERICK,MD,39.47,-77.3921
21710,ADAMSTOWN,MD,39.291,-77.4552
21711,BIG POOL,MD,39.6457,-78.0104
21713,BOONSBORO,MD,39.552,-77.6957
21714,BRADDOCK HEIGHTS,MD,39.4203,-77.5051
21715,BROWNSVILLE,MD,39.3869,-77.658
21716,BRUNSWICK,MD,39.3164,-77.623
21717,BUCKEYSTOWN,MD,39.3309,-77.4274
21718,BURKITTSVILLE,MD,39.3923,-77.6275
21719,CASCADE,MD,39.6958,-77.4955
21720,CAVETOWN,MD,39.6473,-77.5842
21721,CHEWSVILLE,MD,39.6425,-77.6372
21722,CLEAR SPRING,MD,39.6658,-77.9064
21723,COOKSVILLE,MD,39.3211,-77.0051
21727,EMMITSBURG,MD,39.694,-77.3357
21733,FAIRPLAY,MD,39.5594,-77.7604
21734,FUNKSTOWN,MD,39.609,-77.7044
21737,GLENELG,MD,39.2546,-77.0198
21738,GLENWOOD,MD,39.2795,-77.0148
21740,HAGERSTOWN,MD,39.632,-77.7372
21741,HAGERSTOWN,MD,39.6418,-77.72
21742,HAGERSTOWN,MD,39.6573,-77.6921
21746,HAGERSTOWN,MD,39.5638,-77.7206
21747,HAGERSTOWN,MD,39.6418,-77.72
21749,HAGERSTOWN,MD,39.6418,-77.72
21750,HANCOCK,MD,39.6991,-78.1762
21754,IJAMSVILLE,MD,39.3267,-77.2964
21755,JEFFERSON,MD,39.3653,-77.5441
21756,KEEDYSVILLE,MD,39.4563,-77.6944
21757,KEYMAR,MD,39.5656,-77.2817
21758,KNOXVILLE,MD,39.3479,-77.6513
21759,LADIESBURG,MD,39.5694,-77.2905
21762,LIBERTYTOWN,MD,39.4822,-77.2468
21765,LISBON,MD,39.3378,-77.072
21766,LITTLE ORLEANS,MD,39.6876,-78.3781
21767,MAUGANSVILLE,MD,39.6996,-77.7499
21769,MIDDLETOWN,MD,39.4416,-77.5502
21770,MONROVIA,MD,39.3512,-77.2494
21771,MOUNT AIRY,MD,39.3881,-77.1723
21773,MYERSVILLE,MD,39.5282,-77.5513
21774,NEW MARKET,MD,39.4096,-77.2759
21775,NEW MIDWAY,MD,39.5645,-77.2947
21776,NEW WINDSOR,MD,39.5162,-77.1034
21777,POINT OF ROCKS,MD,39.2791,-77.5328
21778,ROCKY RIDGE,MD,39.6057,-77.3296
21779,ROHRERSVILLE,MD,39.4431,-77.658
21780,SABILLASVILLE,MD,39.6828,-77.4693
21781,SAINT JAMES,MD,39.5699,-77.7607
21782,SHARPSBURG,MD,39.4424,-77.7511
21783,SMITHSBURG,MD,39.647,-77.5706
21784,SYKESVILLE,MD,39.4567,-76.9696
21787,TANEYTOWN,MD,39.6658,-77.1691
21788,THURMONT,MD,39.6109,-77.3989
21790,TUSCARORA,MD,39.2667,-77.5101
21791,UNION BRIDGE,MD,39.5799,-77.1319
21792,UNIONVILLE,MD,39.4748,-77.1855
21793,WALKERSVILLE,MD,39.4787,-77.3484
21794,WEST FRIENDSHIP,MD,39.2934,-76.966
21795,WILLIAMSPORT,MD,39.593,-77.8087
21797,WOODBINE,MD,39.3464,-77.0647
21798,WOODSBORO,MD,39.5311,-77.2972
21801,SALISBURY,MD,38.3824,-75.6336
21802,SALISBURY,MD,38.3884,-75.6276
21803,SALISBURY,MD,38.3884,-75.6276
21804,SALISBURY,MD,38.3508,-75.5338
21810,ALLEN,MD,38.2873,-75.688
21811,BERLIN,MD,38.3475,-75.1866
21813,BISHOPVILLE,MD,38.4296,-75.1855
21814,BIVALVE,MD,38.2953,-75.8914
21817,CRISFIELD,MD,37.9845,-75.8429
21821,DEAL ISLAND,MD,38.1533,-75.9496
21822,EDEN,MD,38.2807,-75.651
21824,EWELL,MD,37.9938,-76.0351
21826,FRUITLAND,MD,38.3225,-75.6228
21829,GIRDLETREE,MD,38.0958,-75.3902
21830,HEBRON,MD,38.4026,-75.6963
21835,LINKWOOD,MD,38.5403,-75.963
21836,MANOKIN,MD,38.1154,-75.7558
21837,MARDELA SPRINGS,MD,38.4864,-75.7414
21838,MARION STATION,MD,38.0266,-75.7579
21840,NANTICOKE,MD,38.2672,-75.9021
21841,NEWARK,MD,38.2489,-75.2893
21842,OCEAN CITY,MD,38.3365,-75.0849
21843,OCEAN CITY,MD,38.3365,-75.0849
21849,PARSONSBURG,MD,38.3914,-75.4737
21850,PITTSVILLE,MD,38.3755,-75.4076
21851,POCOMOKE CITY,MD,38.0714,-75.555
21852,POWELLVILLE,MD,38.3287,-75.3755
21853,PRINCESS ANNE,MD,38.1919,-75.7072
21856,QUANTICO,MD,38.3339,-75.7851
21857,REHOBETH,MD,38.039,-75.663
21861,SHARPTOWN,MD,38.5389,-75.7192
21862,SHOWELL,MD,38.4003,-75.2166
21863,SNOW HILL,MD,38.1868,-75.405
21864,STOCKTON,MD,38.0452,-75.4108
21865,TYASKIN,MD,38.2833,-75.8465
21866,TYLERTON,MD,37.9666,-76.0235
21867,UPPER FAIRMOUNT,MD,38.1005,-75.8223
21869,VIENNA,MD,38.4774,-75.8729
21871,WESTOVER,MD,38.101,-75.7406
21872,WHALEYVILLE,MD,38.4121,-75.2811
21874,WILLARDS,MD,38.3939,-75.3552
21875,DELMAR,MD,38.4445,-75.5583
21890,WESTOVER,MD,38.0927,-75.8882
21901,NORTH EAST,MD,39.6045,-75.9538
21902,PERRY POINT,MD,39.553,-76.0725
21903,PERRYVILLE,MD,39.5649,-76.0592
21904,PORT DEPOSIT,MD,39.6151,-76.0633
21911,RISING SUN,MD,39.6882,-76.0492
21912,WARWICK,MD,39.4283,-75.7996
21913,CECILTON,MD,39.4015,-75.8654
21914,CHARLESTOWN,MD,39.5729,-75.9795
21915,CHESAPEAKE CITY,MD,39.5133,-75.8406
21916,CHILDS,MD,39.5415,-76
21917,COLORA,MD,39.6695,-76.0934
21918,CONOWINGO,MD,39.6778,-76.1572
21919,EARLEVILLE,MD,39.4271,-75.9403
21920,ELK MILLS,MD,39.658,-75.8282
21921,ELKTON,MD,39.6264,-75.8458
21922,ELKTON,MD,39.6068,-75.8333
21930,GEORGETOWN,MD,39.3662,-75.8845
22003,ANNANDALE,VA,38.8307,-77.2142
22009,BURKE,VA,38.8318,-77.2888
22015,BURKE,VA,38.7894,-77.2818
22025,DUMFRIES,VA,38.5993,-77.3403
22026,DUMFRIES,VA,38.5669,-77.2921
22027,DUNN LORING,VA,38.8954,-77.2214
22030,FAIRFAX,VA,38.8458,-77.3242
22031,FAIRFAX,VA,38.8604,-77.2649
22032,FAIRFAX,VA,38.8177,-77.2925
22033,FAIRFAX,VA,38.8776,-77.3885
22034,FAIRFAX,VA,38.8318,-77.2888
22035,FAIRFAX,VA,38.8557,-77.3616
22036,FAIRFAX,VA,38.7351,-77.0797
22037,FAIRFAX,VA,38.8318,-77.2888
22038,FAIRFAX,VA,38.8528,-77.302
22039,FAIRFAX STATION,VA,38.7602,-77.3064
22040,FALLS CHURCH,VA,38.8842,-77.1718
22041,FALLS CHURCH,VA,38.8502,-77.1448
22042,FALLS CHURCH,VA,38.8635,-77.1939
22043,FALLS CHURCH,VA,38.8994,-77.1895
22044,FALLS CHURCH,VA,38.8589,-77.1548
22046,FALLS CHURCH,VA,38.8856,-77.1802
22060,FORT BELVOIR,VA,38.6947,-77.1433
22066,GREAT FALLS,VA,39.0039,-77.3083
22067,GREENWAY,VA,38.9645,-77.2331
22079,LORTON,VA,38.6929,-77.204
22081,MERRIFIELD,VA,38.8739,-77.2345
22082,MERRIFIELD,VA,38.8743,-77.2269
22095,HERNDON,VA,38.9696,-77.3861
22096,RESTON,VA,38.8318,-77.2888
22101,MC LEAN,VA,38.9326,-77.1706
22102,MC LEAN,VA,38.953,-77.2295
22103,WEST MCLEAN,VA,38.8318,-77.2888
22106,MC LEAN,VA,38.9335,-77.1797
22107,MC LEAN,VA,38.9321,-77.1841
22108,MC LEAN,VA,38.9321,-77.1841
22109,MC LEAN,VA,38.9335,-77.1797
22116,MERRIFIELD,VA,38.8715,-77.2344
22118,MERRIFIELD,VA,38.8318,-77.2888
22119,MERRIFIELD,VA,38.8318,-77.2888
22121,MOUNT VERNON,VA,38.7192,-77.1073
22122,NEWINGTON,VA,38.7384,-77.185
22124,OAKTON,VA,38.8852,-77.3233
22125,OCCOQUAN,VA,38.6816,-77.2605
22134,QUANTICO,VA,38.531,-77.3358
22135,QUANTICO,VA,38.5223,-77.2936
22150,SPRINGFIELD,VA,38.7797,-77.1866
22151,SPRINGFIELD,VA,38.8029,-77.2116
22152,SPRINGFIELD,VA,38.7757,-77.2337
22153,SPRINGFIELD,VA,38.7449,-77.237
22156,SPRINGFIELD,VA,38.8318,-77.2888
22158,SPRINGFIELD,VA,38.8318,-77.2888
22159,SPRINGFIELD,VA,38.8318,-77.2888
22160,SPRINGFIELD,VA,38.8318,-77.2888
22161,SPRINGFIELD,VA,38.7893,-77.1872
22172,TRIANGLE,VA,38.5509,-77.3229
22180,VIENNA,VA,38.8935,-77.2532
22181,VIENNA,VA,38.8977,-77.288
22182,VIENNA,VA,38.928,-77.2649
22183,VIENNA,VA,38.8318,-77.2888
22185,VIENNA,VA,38.8318,-77.2888
22191,WOODBRIDGE,VA,38.6356,-77.2683
22192,WOODBRIDGE,VA,38.676,-77.3163
22193,WOODBRIDGE,VA,38.6438,-77.3451
22194,WOODBRIDGE,VA,38.6582,-77.2497
22195,WOODBRIDGE,VA,38.6582,-77.2497
22199,LORTON,VA,38.7043,-77.2278
22201,ARLINGTON,VA,38.8871,-77.0932
22202,ARLINGTON,VA,38.8565,-77.0592
22203,ARLINGTON,VA,38.8738,-77.1142
22204,ARLINGTON,VA,38.859,-77.0997
22205,ARLINGTON,VA,38.8836,-77.1395
22206,ARLINGTON,VA,38.8415,-77.0905
22207,ARLINGTON,VA,38.9033,-77.1263
22209,ARLINGTON,VA,38.8926,-77.0753
22210,ARLINGTON,VA,38.8808,-77.1129
22211,FORT MYER,VA,38.8921,-77.0794
22212,ARLINGTON,VA,38.8808,-77.1129
22213,ARLINGTON,VA,38.8954,-77.1633
22214,ARLINGTON,VA,38.8688,-77.0739
22215,ARLINGTON,VA,38.8808,-77.1129
22216,ARLINGTON,VA,38.8808,-77.1129
22217,ARLINGTON,VA,38.8808,-77.1129
22219,ARLINGTON,VA,38.8808,-77.1129
22225,ARLINGTON,VA,38.8808,-77.1129
22226,ARLINGTON,VA,38.8834,-77.1028
22227,ARLINGTON,VA,38.8808,-77.1129
22230,ARLINGTON,VA,38.8797,-77.1108
22240,ARLINGTON,VA,38.8566,-77.0518
22241,ARLINGTON,VA,38.8808,-77.1129
22242,ARLINGTON,VA,38.8509,-77.0523
22243,ARLINGTON,VA,38.8605,-77.0516
22244,ARLINGTON,VA,38.8545,-77.052
22245,ARLINGTON,VA,38.8518,-77.0523
22246,ARLINGTON,VA,38.8808,-77.1129
22301,ALEXANDRIA,VA,38.82,-77.0589
22302,ALEXANDRIA,VA,38.8276,-77.0896
22303,ALEXANDRIA,VA,38.7912,-77.0814
22304,ALEXANDRIA,VA,38.8149,-77.121
22305,ALEXANDRIA,VA,38.8372,-77.064
22306,ALEXANDRIA,VA,38.7589,-77.0873
22307,ALEXANDRIA,VA,38.7714,-77.0657
22308,ALEXANDRIA,VA,38.7316,-77.0604
22309,ALEXANDRIA,VA,38.7192,-77.1073
22310,ALEXANDRIA,VA,38.7794,-77.1194
22311,ALEXANDRIA,VA,38.832,-77.12
22312,ALEXANDRIA,VA,38.8191,-77.1484
22313,ALEXANDRIA,VA,38.8158,-77.0901
22314,ALEXANDRIA,VA,38.806,-77.0529
22315,ALEXANDRIA,VA,38.7596,-77.1485
22320,ALEXANDRIA,VA,38.8044,-77.0467
22331,ALEXANDRIA,VA,38.8013,-77.0707
22332,ALEXANDRIA,VA,38.8031,-77.0727
22333,ALEXANDRIA,VA,38.8158,-77.0901
22334,ALEXANDRIA,VA,38.8158,-77.0901
22350,ALEXANDRIA,VA,38.8045,-77.0509
22401,FREDERICKSBURG,VA,38.2995,-77.4772
22402,FREDERICKSBURG,VA,38.2996,-77.4897
22403,FREDERICKSBURG,VA,38.4173,-77.4608
22404,FREDERICKSBURG,VA,38.3032,-77.4605
22405,FREDERICKSBURG,VA,38.3365,-77.4366
22406,FREDERICKSBURG,VA,38.3796,-77.5349
22407,FREDERICKSBURG,VA,38.2688,-77.5476
22408,FREDERICKSBURG,VA,38.2481,-77.4681
22412,FREDERICKSBURG,VA,38.1847,-77.6626
22427,BOWLING GREEN,VA,38.0137,-77.1802
22428,BOWLING GREEN,VA,38.0496,-77.3466
22430,BROOKE,VA,38.3857,-77.3743
22432,BURGESS,VA,37.8687,-76.3542
22433,BURR HILL,VA,38.3446,-77.8719
22435,CALLAO,VA,37.9773,-76.5732
22436,CARET,VA,37.9826,-76.9614
22437,CENTER CROSS,VA,37.7929,-76.7548
22438,CHAMPLAIN,VA,38.0214,-76.9719
22442,COLES POINT,VA,38.1437,-76.6355
22443,COLONIAL BEACH,VA,38.1792,-76.9959
22446,CORBIN,VA,38.1996,-77.3889
22448,DAHLGREN,VA,38.3375,-77.0429
22451,DOGUE,VA,38.2321,-77.2158
22454,DUNNSVILLE,VA,37.8527,-76.8475
22456,EDWARDSVILLE,VA,37.9065,-76.3652
22460,FARNHAM,VA,37.874,-76.605
22463,GARRISONVILLE,VA,38.4684,-77.4612
22469,HAGUE,VA,38.0573,-76.6616
22471,HARTWOOD,VA,38.3993,-77.5814
22472,HAYNESVILLE,VA,37.9505,-76.6367
22473,HEATHSVILLE,VA,37.9072,-76.4178
22476,HUSTLE,VA,38.0329,-77.0633
22480,IRVINGTON,VA,37.6645,-76.416
22481,JERSEY,VA,38.2115,-77.1394
22482,KILMARNOCK,VA,37.7162,-76.382
22485,KING GEORGE,VA,38.2811,-77.126
22488,KINSALE,VA,38.0505,-76.5855
22501,LADYSMITH,VA,38.0176,-77.5153
22503,LANCASTER,VA,37.7395,-76.5002
22504,LANEVIEW,VA,37.7681,-76.7117
22507,LIVELY,VA,37.7572,-76.5118
22508,LOCUST GROVE,VA,38.3352,-77.7709
